time,price,value
2025-05-15T03:40:00.000Z,3.67,0
2025-05-15T03:40:00.000Z,3.675,0
2025-05-15T03:40:00.000Z,3.68,0
2025-05-15T03:40:00.000Z,3.685,0
2025-05-15T03:40:00.000Z,3.69,0
2025-05-15T03:40:00.000Z,3.695,0
2025-05-15T03:40:00.000Z,3.7,0
2025-05-15T03:40:00.000Z,3.705,0
2025-05-15T03:40:00.000Z,3.71,0
2025-05-15T03:40:00.000Z,3.715,7873
2025-05-15T03:40:00.000Z,3.72,214590
2025-05-15T03:40:00.000Z,3.725,599991
2025-05-15T03:40:00.000Z,3.73,648570
2025-05-15T03:40:00.000Z,3.735,840213
2025-05-15T03:40:00.000Z,3.74,794515
2025-05-15T03:40:00.000Z,3.745,1650583
2025-05-15T03:40:00.000Z,3.75,1837567
2025-05-15T03:40:00.000Z,3.755,2114303
2025-05-15T03:40:00.000Z,3.76,1268915
2025-05-15T03:40:00.000Z,3.765,1708574
2025-05-15T03:40:00.000Z,3.77,230071
2025-05-15T03:40:00.000Z,3.775,271499
2025-05-15T03:40:00.000Z,3.78,244305
2025-05-15T03:40:00.000Z,3.785,156416
2025-05-15T03:40:00.000Z,3.79,359258
2025-05-15T03:40:00.000Z,3.795,259877
2025-05-15T03:40:00.000Z,3.8,520176
2025-05-15T03:40:00.000Z,3.805,1348554
2025-05-15T03:40:00.000Z,3.81,1459901
2025-05-15T03:40:00.000Z,3.815,1837973
2025-05-15T03:40:00.000Z,3.82,1323920
2025-05-15T03:40:00.000Z,3.825,2780088
2025-05-15T03:40:00.000Z,3.83,1533954
2025-05-15T03:40:00.000Z,3.835,1537363
2025-05-15T03:40:00.000Z,3.84,1646459
2025-05-15T03:40:00.000Z,3.845,1052276
2025-05-15T03:40:00.000Z,3.85,1042456
2025-05-15T03:40:00.000Z,3.855,1390566
2025-05-15T03:40:00.000Z,3.86,207104
2025-05-15T03:40:00.000Z,3.865,0
2025-05-15T03:40:00.000Z,3.87,0
2025-05-15T03:40:00.000Z,3.875,4
2025-05-15T03:40:00.000Z,3.88,145008
2025-05-15T03:40:00.000Z,3.885,461742
2025-05-15T03:40:00.000Z,3.89,2407972
2025-05-15T03:40:00.000Z,3.895,1717272
2025-05-15T03:40:00.000Z,3.9,2761369
2025-05-15T03:40:00.000Z,3.905,2774108
2025-05-15T03:40:00.000Z,3.91,2545103
2025-05-15T03:40:00.000Z,3.915,1935268
2025-05-15T03:40:00.000Z,3.92,1704703
2025-05-15T03:40:00.000Z,3.925,681522
2025-05-15T03:40:00.000Z,3.93,514552
2025-05-15T03:40:00.000Z,3.935,433427
2025-05-15T03:40:00.000Z,3.94,286141
2025-05-15T03:40:00.000Z,3.945,1016374
2025-05-15T03:40:00.000Z,3.95,1553599
2025-05-15T03:40:00.000Z,3.955,1446006
2025-05-15T03:40:00.000Z,3.96,-3024807
2025-05-15T03:40:00.000Z,3.965,-2433835
2025-05-15T03:40:00.000Z,3.97,1520182
2025-05-15T03:40:00.000Z,3.975,3103246
2025-05-15T03:40:00.000Z,3.98,3010587
2025-05-15T03:40:00.000Z,3.985,2975430
2025-05-15T03:40:00.000Z,3.99,2452936
2025-05-15T03:40:00.000Z,3.995,1712081
2025-05-15T03:40:00.000Z,4,183846
2025-05-15T03:40:00.000Z,4.005,301838
2025-05-15T03:40:00.000Z,4.01,319523
2025-05-15T03:40:00.000Z,4.015,288888
2025-05-15T03:40:00.000Z,4.02,-524489
2025-05-15T03:40:00.000Z,4.025,-94166
2025-05-15T03:40:00.000Z,4.03,-7360
2025-05-15T03:40:00.000Z,4.035,134374
2025-05-15T03:40:00.000Z,4.04,532594
2025-05-15T03:40:00.000Z,4.045,428506
2025-05-15T03:40:00.000Z,4.05,1114887
2025-05-15T03:40:00.000Z,4.055,790401
2025-05-15T03:40:00.000Z,4.06,671082
2025-05-15T03:40:00.000Z,4.065,656112
2025-05-15T03:40:00.000Z,4.07,474497
2025-05-15T03:40:00.000Z,4.075,15821
2025-05-15T03:45:00.000Z,3.53,0
2025-05-15T03:45:00.000Z,3.535,0
2025-05-15T03:45:00.000Z,3.54,0
2025-05-15T03:45:00.000Z,3.545,0
2025-05-15T03:45:00.000Z,3.55,0
2025-05-15T03:45:00.000Z,3.555,0
2025-05-15T03:45:00.000Z,3.56,0
2025-05-15T03:45:00.000Z,3.565,0
2025-05-15T03:45:00.000Z,3.57,0
2025-05-15T03:45:00.000Z,3.575,0
2025-05-15T03:45:00.000Z,3.58,0
2025-05-15T03:45:00.000Z,3.585,0
2025-05-15T03:45:00.000Z,3.59,0
2025-05-15T03:45:00.000Z,3.595,0
2025-05-15T03:45:00.000Z,3.6,0
2025-05-15T03:45:00.000Z,3.605,0
2025-05-15T03:45:00.000Z,3.61,0
2025-05-15T03:45:00.000Z,3.615,0
2025-05-15T03:45:00.000Z,3.62,0
2025-05-15T03:45:00.000Z,3.625,0
2025-05-15T03:45:00.000Z,3.63,0
2025-05-15T03:45:00.000Z,3.635,0
2025-05-15T03:45:00.000Z,3.64,0
2025-05-15T03:45:00.000Z,3.645,0
2025-05-15T03:45:00.000Z,3.65,0
2025-05-15T03:45:00.000Z,3.655,0
2025-05-15T03:45:00.000Z,3.66,0
2025-05-15T03:45:00.000Z,3.665,0
2025-05-15T03:45:00.000Z,3.67,0
2025-05-15T03:45:00.000Z,3.675,0
2025-05-15T03:45:00.000Z,3.68,0
2025-05-15T03:45:00.000Z,3.685,0
2025-05-15T03:45:00.000Z,3.69,0
2025-05-15T03:45:00.000Z,3.695,0
2025-05-15T03:45:00.000Z,3.7,0
2025-05-15T03:45:00.000Z,3.705,0
2025-05-15T03:45:00.000Z,3.71,0
2025-05-15T03:45:00.000Z,3.715,7873
2025-05-15T03:45:00.000Z,3.72,214590
2025-05-15T03:45:00.000Z,3.725,599991
2025-05-15T03:45:00.000Z,3.73,648570
2025-05-15T03:45:00.000Z,3.735,840213
2025-05-15T03:45:00.000Z,3.74,794515
2025-05-15T03:45:00.000Z,3.745,1997520
2025-05-15T03:45:00.000Z,3.75,1903333
2025-05-15T03:45:00.000Z,3.755,2114304
2025-05-15T03:45:00.000Z,3.76,1268915
2025-05-15T03:45:00.000Z,3.765,1708574
2025-05-15T03:45:00.000Z,3.77,230071
2025-05-15T03:45:00.000Z,3.775,271499
2025-05-15T03:45:00.000Z,3.78,244305
2025-05-15T03:45:00.000Z,3.785,156416
2025-05-15T03:45:00.000Z,3.79,359258
2025-05-15T03:45:00.000Z,3.795,259877
2025-05-15T03:45:00.000Z,3.8,520176
2025-05-15T03:45:00.000Z,3.805,1348554
2025-05-15T03:45:00.000Z,3.81,1459901
2025-05-15T03:45:00.000Z,3.815,1837973
2025-05-15T03:45:00.000Z,3.82,1385529
2025-05-15T03:45:00.000Z,3.825,3137664
2025-05-15T03:45:00.000Z,3.83,1536062
2025-05-15T03:45:00.000Z,3.835,1537363
2025-05-15T03:45:00.000Z,3.84,1646459
2025-05-15T03:45:00.000Z,3.845,1057392
2025-05-15T03:45:00.000Z,3.85,1450697
2025-05-15T03:45:00.000Z,3.855,1401353
2025-05-15T03:45:00.000Z,3.86,0
2025-05-15T03:45:00.000Z,3.865,0
2025-05-15T03:45:00.000Z,3.87,24
2025-05-15T03:45:00.000Z,3.875,1211678
2025-05-15T03:45:00.000Z,3.88,192562
2025-05-15T03:45:00.000Z,3.885,461742
2025-05-15T03:45:00.000Z,3.89,2407972
2025-05-15T03:45:00.000Z,3.895,1717276
2025-05-15T03:45:00.000Z,3.9,3835167
2025-05-15T03:45:00.000Z,3.905,2967420
2025-05-15T03:45:00.000Z,3.91,2545475
2025-05-15T03:45:00.000Z,3.915,1935268
2025-05-15T03:45:00.000Z,3.92,1704703
2025-05-15T03:45:00.000Z,3.925,681522
2025-05-15T03:45:00.000Z,3.93,514552
2025-05-15T03:45:00.000Z,3.935,433427
2025-05-15T03:45:00.000Z,3.94,286141
2025-05-15T03:45:00.000Z,3.945,1016374
2025-05-15T03:45:00.000Z,3.95,1553599
2025-05-15T03:45:00.000Z,3.955,1446006
2025-05-15T03:45:00.000Z,3.96,-3024807
2025-05-15T03:45:00.000Z,3.965,-2433835
2025-05-15T03:45:00.000Z,3.97,1520183
2025-05-15T03:45:00.000Z,3.975,4079794
2025-05-15T03:45:00.000Z,3.98,3313044
2025-05-15T03:45:00.000Z,3.985,2988462
2025-05-15T03:45:00.000Z,3.99,2452936
2025-05-15T03:45:00.000Z,3.995,1712081
2025-05-15T03:45:00.000Z,4,183846
2025-05-15T03:45:00.000Z,4.005,301838
2025-05-15T03:45:00.000Z,4.01,319523
2025-05-15T03:45:00.000Z,4.015,288888
2025-05-15T03:45:00.000Z,4.02,-524489
2025-05-15T03:45:00.000Z,4.025,-94166
2025-05-15T03:45:00.000Z,4.03,-7360
2025-05-15T03:45:00.000Z,4.035,134374
2025-05-15T03:45:00.000Z,4.04,532594
2025-05-15T03:45:00.000Z,4.045,428506
2025-05-15T03:45:00.000Z,4.05,1114887
2025-05-15T03:45:00.000Z,4.055,790401
2025-05-15T03:45:00.000Z,4.06,671082
2025-05-15T03:45:00.000Z,4.065,656112
2025-05-15T03:45:00.000Z,4.07,474497
2025-05-15T03:45:00.000Z,4.075,15821
2025-05-15T03:50:00.000Z,3.53,0
2025-05-15T03:50:00.000Z,3.535,0
2025-05-15T03:50:00.000Z,3.54,0
2025-05-15T03:50:00.000Z,3.545,0
2025-05-15T03:50:00.000Z,3.55,0
2025-05-15T03:50:00.000Z,3.555,0
2025-05-15T03:50:00.000Z,3.56,0
2025-05-15T03:50:00.000Z,3.565,0
2025-05-15T03:50:00.000Z,3.57,0
2025-05-15T03:50:00.000Z,3.575,0
2025-05-15T03:50:00.000Z,3.58,0
2025-05-15T03:50:00.000Z,3.585,0
2025-05-15T03:50:00.000Z,3.59,0
2025-05-15T03:50:00.000Z,3.595,0
2025-05-15T03:50:00.000Z,3.6,0
2025-05-15T03:50:00.000Z,3.605,0
2025-05-15T03:50:00.000Z,3.61,0
2025-05-15T03:50:00.000Z,3.615,0
2025-05-15T03:50:00.000Z,3.62,0
2025-05-15T03:50:00.000Z,3.625,0
2025-05-15T03:50:00.000Z,3.63,0
2025-05-15T03:50:00.000Z,3.635,0
2025-05-15T03:50:00.000Z,3.64,0
2025-05-15T03:50:00.000Z,3.645,0
2025-05-15T03:50:00.000Z,3.65,0
2025-05-15T03:50:00.000Z,3.655,0
2025-05-15T03:50:00.000Z,3.66,0
2025-05-15T03:50:00.000Z,3.665,0
2025-05-15T03:50:00.000Z,3.67,0
2025-05-15T03:50:00.000Z,3.675,0
2025-05-15T03:50:00.000Z,3.68,0
2025-05-15T03:50:00.000Z,3.685,0
2025-05-15T03:50:00.000Z,3.69,0
2025-05-15T03:50:00.000Z,3.695,0
2025-05-15T03:50:00.000Z,3.7,0
2025-05-15T03:50:00.000Z,3.705,0
2025-05-15T03:50:00.000Z,3.71,0
2025-05-15T03:50:00.000Z,3.715,7873
2025-05-15T03:50:00.000Z,3.72,214590
2025-05-15T03:50:00.000Z,3.725,599991
2025-05-15T03:50:00.000Z,3.73,648570
2025-05-15T03:50:00.000Z,3.735,897330
2025-05-15T03:50:00.000Z,3.74,911380
2025-05-15T03:50:00.000Z,3.745,2051554
2025-05-15T03:50:00.000Z,3.75,1956488
2025-05-15T03:50:00.000Z,3.755,2114305
2025-05-15T03:50:00.000Z,3.76,1268915
2025-05-15T03:50:00.000Z,3.765,1708574
2025-05-15T03:50:00.000Z,3.77,230071
2025-05-15T03:50:00.000Z,3.775,271499
2025-05-15T03:50:00.000Z,3.78,244305
2025-05-15T03:50:00.000Z,3.785,156416
2025-05-15T03:50:00.000Z,3.79,359258
2025-05-15T03:50:00.000Z,3.795,259877
2025-05-15T03:50:00.000Z,3.8,520176
2025-05-15T03:50:00.000Z,3.805,1348554
2025-05-15T03:50:00.000Z,3.81,1459908
2025-05-15T03:50:00.000Z,3.815,1951062
2025-05-15T03:50:00.000Z,3.82,1473050
2025-05-15T03:50:00.000Z,3.825,3215997
2025-05-15T03:50:00.000Z,3.83,1544093
2025-05-15T03:50:00.000Z,3.835,1537364
2025-05-15T03:50:00.000Z,3.84,1723726
2025-05-15T03:50:00.000Z,3.845,1179023
2025-05-15T03:50:00.000Z,3.85,1517559
2025-05-15T03:50:00.000Z,3.855,0
2025-05-15T03:50:00.000Z,3.86,0
2025-05-15T03:50:00.000Z,3.865,53476
2025-05-15T03:50:00.000Z,3.87,282558
2025-05-15T03:50:00.000Z,3.875,1312937
2025-05-15T03:50:00.000Z,3.88,234051
2025-05-15T03:50:00.000Z,3.885,461742
2025-05-15T03:50:00.000Z,3.89,2460551
2025-05-15T03:50:00.000Z,3.895,1972815
2025-05-15T03:50:00.000Z,3.9,3952748
2025-05-15T03:50:00.000Z,3.905,3023644
2025-05-15T03:50:00.000Z,3.91,2545475
2025-05-15T03:50:00.000Z,3.915,1935268
2025-05-15T03:50:00.000Z,3.92,1704703
2025-05-15T03:50:00.000Z,3.925,681522
2025-05-15T03:50:00.000Z,3.93,514552
2025-05-15T03:50:00.000Z,3.935,433427
2025-05-15T03:50:00.000Z,3.94,286141
2025-05-15T03:50:00.000Z,3.945,1016374
2025-05-15T03:50:00.000Z,3.95,1553599
2025-05-15T03:50:00.000Z,3.955,1446006
2025-05-15T03:50:00.000Z,3.96,-3024807
2025-05-15T03:50:00.000Z,3.965,-2427504
2025-05-15T03:50:00.000Z,3.97,1797509
2025-05-15T03:50:00.000Z,3.975,4199083
2025-05-15T03:50:00.000Z,3.98,3401427
2025-05-15T03:50:00.000Z,3.985,2988468
2025-05-15T03:50:00.000Z,3.99,2452936
2025-05-15T03:50:00.000Z,3.995,1712081
2025-05-15T03:50:00.000Z,4,183846
2025-05-15T03:50:00.000Z,4.005,301838
2025-05-15T03:50:00.000Z,4.01,319523
2025-05-15T03:50:00.000Z,4.015,288888
2025-05-15T03:50:00.000Z,4.02,-524489
2025-05-15T03:50:00.000Z,4.025,-94166
2025-05-15T03:50:00.000Z,4.03,-7360
2025-05-15T03:50:00.000Z,4.035,134374
2025-05-15T03:50:00.000Z,4.04,532594
2025-05-15T03:50:00.000Z,4.045,428506
2025-05-15T03:50:00.000Z,4.05,1114887
2025-05-15T03:50:00.000Z,4.055,790401
2025-05-15T03:50:00.000Z,4.06,671082
2025-05-15T03:50:00.000Z,4.065,656112
2025-05-15T03:50:00.000Z,4.07,474497
2025-05-15T03:50:00.000Z,4.075,15821
2025-05-15T03:55:00.000Z,3.53,0
2025-05-15T03:55:00.000Z,3.535,0
2025-05-15T03:55:00.000Z,3.54,0
2025-05-15T03:55:00.000Z,3.545,0
2025-05-15T03:55:00.000Z,3.55,0
2025-05-15T03:55:00.000Z,3.555,0
2025-05-15T03:55:00.000Z,3.56,0
2025-05-15T03:55:00.000Z,3.565,0
2025-05-15T03:55:00.000Z,3.57,0
2025-05-15T03:55:00.000Z,3.575,0
2025-05-15T03:55:00.000Z,3.58,0
2025-05-15T03:55:00.000Z,3.585,0
2025-05-15T03:55:00.000Z,3.59,0
2025-05-15T03:55:00.000Z,3.595,0
2025-05-15T03:55:00.000Z,3.6,0
2025-05-15T03:55:00.000Z,3.605,0
2025-05-15T03:55:00.000Z,3.61,0
2025-05-15T03:55:00.000Z,3.615,0
2025-05-15T03:55:00.000Z,3.62,0
2025-05-15T03:55:00.000Z,3.625,0
2025-05-15T03:55:00.000Z,3.63,0
2025-05-15T03:55:00.000Z,3.635,0
2025-05-15T03:55:00.000Z,3.64,0
2025-05-15T03:55:00.000Z,3.645,0
2025-05-15T03:55:00.000Z,3.65,0
2025-05-15T03:55:00.000Z,3.655,0
2025-05-15T03:55:00.000Z,3.66,0
2025-05-15T03:55:00.000Z,3.665,0
2025-05-15T03:55:00.000Z,3.67,0
2025-05-15T03:55:00.000Z,3.675,0
2025-05-15T03:55:00.000Z,3.68,0
2025-05-15T03:55:00.000Z,3.685,0
2025-05-15T03:55:00.000Z,3.69,0
2025-05-15T03:55:00.000Z,3.695,0
2025-05-15T03:55:00.000Z,3.7,0
2025-05-15T03:55:00.000Z,3.705,0
2025-05-15T03:55:00.000Z,3.71,0
2025-05-15T03:55:00.000Z,3.715,7873
2025-05-15T03:55:00.000Z,3.72,214590
2025-05-15T03:55:00.000Z,3.725,599991
2025-05-15T03:55:00.000Z,3.73,837409
2025-05-15T03:55:00.000Z,3.735,1156233
2025-05-15T03:55:00.000Z,3.74,947654
2025-05-15T03:55:00.000Z,3.745,2051554
2025-05-15T03:55:00.000Z,3.75,1956488
2025-05-15T03:55:00.000Z,3.755,2114305
2025-05-15T03:55:00.000Z,3.76,1268915
2025-05-15T03:55:00.000Z,3.765,1708574
2025-05-15T03:55:00.000Z,3.77,230071
2025-05-15T03:55:00.000Z,3.775,271499
2025-05-15T03:55:00.000Z,3.78,244305
2025-05-15T03:55:00.000Z,3.785,156416
2025-05-15T03:55:00.000Z,3.79,359258
2025-05-15T03:55:00.000Z,3.795,259877
2025-05-15T03:55:00.000Z,3.8,520176
2025-05-15T03:55:00.000Z,3.805,1348556
2025-05-15T03:55:00.000Z,3.81,1697339
2025-05-15T03:55:00.000Z,3.815,2206422
2025-05-15T03:55:00.000Z,3.82,1474349
2025-05-15T03:55:00.000Z,3.825,3215997
2025-05-15T03:55:00.000Z,3.83,1544093
2025-05-15T03:55:00.000Z,3.835,1751105
2025-05-15T03:55:00.000Z,3.84,1999371
2025-05-15T03:55:00.000Z,3.845,11
2025-05-15T03:55:00.000Z,3.85,0
2025-05-15T03:55:00.000Z,3.855,0
2025-05-15T03:55:00.000Z,3.86,209209
2025-05-15T03:55:00.000Z,3.865,477632
2025-05-15T03:55:00.000Z,3.87,334940
2025-05-15T03:55:00.000Z,3.875,1312937
2025-05-15T03:55:00.000Z,3.88,234051
2025-05-15T03:55:00.000Z,3.885,606730
2025-05-15T03:55:00.000Z,3.89,2948631
2025-05-15T03:55:00.000Z,3.895,2029995
2025-05-15T03:55:00.000Z,3.9,3952748
2025-05-15T03:55:00.000Z,3.905,3023644
2025-05-15T03:55:00.000Z,3.91,2545475
2025-05-15T03:55:00.000Z,3.915,1935268
2025-05-15T03:55:00.000Z,3.92,1704703
2025-05-15T03:55:00.000Z,3.925,681522
2025-05-15T03:55:00.000Z,3.93,514552
2025-05-15T03:55:00.000Z,3.935,433427
2025-05-15T03:55:00.000Z,3.94,286141
2025-05-15T03:55:00.000Z,3.945,1016374
2025-05-15T03:55:00.000Z,3.95,1553599
2025-05-15T03:55:00.000Z,3.955,1446006
2025-05-15T03:55:00.000Z,3.96,-2921625
2025-05-15T03:55:00.000Z,3.965,-2016340
2025-05-15T03:55:00.000Z,3.97,1986851
2025-05-15T03:55:00.000Z,3.975,4199083
2025-05-15T03:55:00.000Z,3.98,3401427
2025-05-15T03:55:00.000Z,3.985,2988468
2025-05-15T03:55:00.000Z,3.99,2452936
2025-05-15T03:55:00.000Z,3.995,1712081
2025-05-15T03:55:00.000Z,4,183846
2025-05-15T03:55:00.000Z,4.005,301838
2025-05-15T03:55:00.000Z,4.01,319523
2025-05-15T03:55:00.000Z,4.015,288888
2025-05-15T03:55:00.000Z,4.02,-524489
2025-05-15T03:55:00.000Z,4.025,-94166
2025-05-15T03:55:00.000Z,4.03,-7360
2025-05-15T03:55:00.000Z,4.035,134374
2025-05-15T03:55:00.000Z,4.04,532594
2025-05-15T03:55:00.000Z,4.045,428506
2025-05-15T03:55:00.000Z,4.05,1114887
2025-05-15T03:55:00.000Z,4.055,790401
2025-05-15T03:55:00.000Z,4.06,671082
2025-05-15T03:55:00.000Z,4.065,656112
2025-05-15T03:55:00.000Z,4.07,474497
2025-05-15T03:55:00.000Z,4.075,15821
2025-05-15T04:00:00.000Z,3.53,0
2025-05-15T04:00:00.000Z,3.535,0
2025-05-15T04:00:00.000Z,3.54,0
2025-05-15T04:00:00.000Z,3.545,0
2025-05-15T04:00:00.000Z,3.55,0
2025-05-15T04:00:00.000Z,3.555,0
2025-05-15T04:00:00.000Z,3.56,0
2025-05-15T04:00:00.000Z,3.565,0
2025-05-15T04:00:00.000Z,3.57,0
2025-05-15T04:00:00.000Z,3.575,0
2025-05-15T04:00:00.000Z,3.58,0
2025-05-15T04:00:00.000Z,3.585,0
2025-05-15T04:00:00.000Z,3.59,0
2025-05-15T04:00:00.000Z,3.595,0
2025-05-15T04:00:00.000Z,3.6,0
2025-05-15T04:00:00.000Z,3.605,0
2025-05-15T04:00:00.000Z,3.61,0
2025-05-15T04:00:00.000Z,3.615,0
2025-05-15T04:00:00.000Z,3.62,0
2025-05-15T04:00:00.000Z,3.625,0
2025-05-15T04:00:00.000Z,3.63,0
2025-05-15T04:00:00.000Z,3.635,0
2025-05-15T04:00:00.000Z,3.64,0
2025-05-15T04:00:00.000Z,3.645,0
2025-05-15T04:00:00.000Z,3.65,0
2025-05-15T04:00:00.000Z,3.655,0
2025-05-15T04:00:00.000Z,3.66,0
2025-05-15T04:00:00.000Z,3.665,0
2025-05-15T04:00:00.000Z,3.67,0
2025-05-15T04:00:00.000Z,3.675,0
2025-05-15T04:00:00.000Z,3.68,0
2025-05-15T04:00:00.000Z,3.685,0
2025-05-15T04:00:00.000Z,3.69,0
2025-05-15T04:00:00.000Z,3.695,0
2025-05-15T04:00:00.000Z,3.7,0
2025-05-15T04:00:00.000Z,3.705,0
2025-05-15T04:00:00.000Z,3.71,0
2025-05-15T04:00:00.000Z,3.715,7873
2025-05-15T04:00:00.000Z,3.72,214590
2025-05-15T04:00:00.000Z,3.725,599991
2025-05-15T04:00:00.000Z,3.73,837413
2025-05-15T04:00:00.000Z,3.735,1284081
2025-05-15T04:00:00.000Z,3.74,1166058
2025-05-15T04:00:00.000Z,3.745,2115041
2025-05-15T04:00:00.000Z,3.75,1956491
2025-05-15T04:00:00.000Z,3.755,2114305
2025-05-15T04:00:00.000Z,3.76,1268915
2025-05-15T04:00:00.000Z,3.765,1708574
2025-05-15T04:00:00.000Z,3.77,230071
2025-05-15T04:00:00.000Z,3.775,271499
2025-05-15T04:00:00.000Z,3.78,244305
2025-05-15T04:00:00.000Z,3.785,156416
2025-05-15T04:00:00.000Z,3.79,359258
2025-05-15T04:00:00.000Z,3.795,259877
2025-05-15T04:00:00.000Z,3.8,520176
2025-05-15T04:00:00.000Z,3.805,1348558
2025-05-15T04:00:00.000Z,3.81,1697549
2025-05-15T04:00:00.000Z,3.815,2389768
2025-05-15T04:00:00.000Z,3.82,1693811
2025-05-15T04:00:00.000Z,3.825,3231242
2025-05-15T04:00:00.000Z,3.83,1544097
2025-05-15T04:00:00.000Z,3.835,1751111
2025-05-15T04:00:00.000Z,3.84,2158457
2025-05-15T04:00:00.000Z,3.845,221887
2025-05-15T04:00:00.000Z,3.85,2552
2025-05-15T04:00:00.000Z,3.855,0
2025-05-15T04:00:00.000Z,3.86,0
2025-05-15T04:00:00.000Z,3.865,133230
2025-05-15T04:00:00.000Z,3.87,621468
2025-05-15T04:00:00.000Z,3.875,1417819
2025-05-15T04:00:00.000Z,3.88,234065
2025-05-15T04:00:00.000Z,3.885,606730
2025-05-15T04:00:00.000Z,3.89,3211248
2025-05-15T04:00:00.000Z,3.895,2397998
2025-05-15T04:00:00.000Z,3.9,4064934
2025-05-15T04:00:00.000Z,3.905,3024428
2025-05-15T04:00:00.000Z,3.91,2545475
2025-05-15T04:00:00.000Z,3.915,1935268
2025-05-15T04:00:00.000Z,3.92,1704703
2025-05-15T04:00:00.000Z,3.925,681522
2025-05-15T04:00:00.000Z,3.93,514552
2025-05-15T04:00:00.000Z,3.935,433427
2025-05-15T04:00:00.000Z,3.94,286141
2025-05-15T04:00:00.000Z,3.945,1016374
2025-05-15T04:00:00.000Z,3.95,1553599
2025-05-15T04:00:00.000Z,3.955,1446006
2025-05-15T04:00:00.000Z,3.96,-2921625
2025-05-15T04:00:00.000Z,3.965,-1883174
2025-05-15T04:00:00.000Z,3.97,2402375
2025-05-15T04:00:00.000Z,3.975,4391757
2025-05-15T04:00:00.000Z,3.98,3418190
2025-05-15T04:00:00.000Z,3.985,2988468
2025-05-15T04:00:00.000Z,3.99,2452936
2025-05-15T04:00:00.000Z,3.995,1712081
2025-05-15T04:00:00.000Z,4,183846
2025-05-15T04:00:00.000Z,4.005,301838
2025-05-15T04:00:00.000Z,4.01,319523
2025-05-15T04:00:00.000Z,4.015,288888
2025-05-15T04:00:00.000Z,4.02,-524489
2025-05-15T04:00:00.000Z,4.025,-94166
2025-05-15T04:00:00.000Z,4.03,-7360
2025-05-15T04:00:00.000Z,4.035,134374
2025-05-15T04:00:00.000Z,4.04,532594
2025-05-15T04:00:00.000Z,4.045,428506
2025-05-15T04:00:00.000Z,4.05,1114887
2025-05-15T04:00:00.000Z,4.055,790401
2025-05-15T04:00:00.000Z,4.06,671082
2025-05-15T04:00:00.000Z,4.065,656112
2025-05-15T04:00:00.000Z,4.07,474497
2025-05-15T04:00:00.000Z,4.075,15821
2025-05-15T04:05:00.000Z,3.53,0
2025-05-15T04:05:00.000Z,3.535,0
2025-05-15T04:05:00.000Z,3.54,0
2025-05-15T04:05:00.000Z,3.545,0
2025-05-15T04:05:00.000Z,3.55,0
2025-05-15T04:05:00.000Z,3.555,0
2025-05-15T04:05:00.000Z,3.56,0
2025-05-15T04:05:00.000Z,3.565,0
2025-05-15T04:05:00.000Z,3.57,0
2025-05-15T04:05:00.000Z,3.575,0
2025-05-15T04:05:00.000Z,3.58,0
2025-05-15T04:05:00.000Z,3.585,0
2025-05-15T04:05:00.000Z,3.59,0
2025-05-15T04:05:00.000Z,3.595,0
2025-05-15T04:05:00.000Z,3.6,0
2025-05-15T04:05:00.000Z,3.605,0
2025-05-15T04:05:00.000Z,3.61,0
2025-05-15T04:05:00.000Z,3.615,0
2025-05-15T04:05:00.000Z,3.62,0
2025-05-15T04:05:00.000Z,3.625,0
2025-05-15T04:05:00.000Z,3.63,0
2025-05-15T04:05:00.000Z,3.635,0
2025-05-15T04:05:00.000Z,3.64,0
2025-05-15T04:05:00.000Z,3.645,0
2025-05-15T04:05:00.000Z,3.65,0
2025-05-15T04:05:00.000Z,3.655,0
2025-05-15T04:05:00.000Z,3.66,0
2025-05-15T04:05:00.000Z,3.665,0
2025-05-15T04:05:00.000Z,3.67,0
2025-05-15T04:05:00.000Z,3.675,0
2025-05-15T04:05:00.000Z,3.68,0
2025-05-15T04:05:00.000Z,3.685,0
2025-05-15T04:05:00.000Z,3.69,0
2025-05-15T04:05:00.000Z,3.695,0
2025-05-15T04:05:00.000Z,3.7,0
2025-05-15T04:05:00.000Z,3.705,0
2025-05-15T04:05:00.000Z,3.71,0
2025-05-15T04:05:00.000Z,3.715,7875
2025-05-15T04:05:00.000Z,3.72,486438
2025-05-15T04:05:00.000Z,3.725,780465
2025-05-15T04:05:00.000Z,3.73,1088941
2025-05-15T04:05:00.000Z,3.735,1307092
2025-05-15T04:05:00.000Z,3.74,1214265
2025-05-15T04:05:00.000Z,3.745,2142887
2025-05-15T04:05:00.000Z,3.75,1956491
2025-05-15T04:05:00.000Z,3.755,2114305
2025-05-15T04:05:00.000Z,3.76,1268915
2025-05-15T04:05:00.000Z,3.765,1708574
2025-05-15T04:05:00.000Z,3.77,230071
2025-05-15T04:05:00.000Z,3.775,271499
2025-05-15T04:05:00.000Z,3.78,244305
2025-05-15T04:05:00.000Z,3.785,156416
2025-05-15T04:05:00.000Z,3.79,359258
2025-05-15T04:05:00.000Z,3.795,259882
2025-05-15T04:05:00.000Z,3.8,932552
2025-05-15T04:05:00.000Z,3.805,1577730
2025-05-15T04:05:00.000Z,3.81,1792277
2025-05-15T04:05:00.000Z,3.815,2400679
2025-05-15T04:05:00.000Z,3.82,1760326
2025-05-15T04:05:00.000Z,3.825,3631235
2025-05-15T04:05:00.000Z,3.83,1706910
